core-2             | 2024-06-19T19:23:17.385Z  INFO 1 --- [core] [nio-8083-exec-7] o.o.h.core.controller.UserController     : start search by param М Н
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:17 +0000] "GET /user/search?first_name=%D0%94&last_name=%D0%9F HTTP/1.1" 200 1006168 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:17 +0000] "GET /user/search?first_name=%D0%9C&last_name=%D0%9D HTTP/1.1" 200 1279100 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-1             | 2024-06-19T19:23:17.462Z  INFO 1 --- [core] [nio-8082-exec-4] o.o.h.core.controller.UserController     : start search by param Д Ж
core-1             | 2024-06-19T19:23:17.462Z  INFO 1 --- [core] [nio-8082-exec-8] o.o.h.core.controller.UserController     : start search by param И А
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:17 +0000] "GET /user/search?first_name=%D0%94&last_name=%D0%96 HTTP/1.1" 200 147245 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:17 +0000] "GET /user/search?first_name=%D0%98&last_name=%D0%90 HTTP/1.1" 200 415565 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-2             | 2024-06-19T19:23:17.563Z  INFO 1 --- [core] [nio-8083-exec-8] o.o.h.core.controller.UserController     : start search by param О И
core-1             | 2024-06-19T19:23:17.564Z  INFO 1 --- [core] [nio-8082-exec-6] o.o.h.core.controller.UserController     : start search by param Н В
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:17 +0000] "GET /user/search?first_name=%D0%9E&last_name=%D0%98 HTTP/1.1" 200 65152 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:17 +0000] "GET /user/search?first_name=%D0%9D&last_name=%D0%92 HTTP/1.1" 200 258358 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-2             | 2024-06-19T19:23:17.744Z  INFO 1 --- [core] [nio-8083-exec-4] o.o.h.core.controller.UserController     : start search by param Л О
core-1             | 2024-06-19T19:23:17.745Z  INFO 1 --- [core] [nio-8082-exec-9] o.o.h.core.controller.UserController     : start search by param Е Л
core-1             | 2024-06-19T19:23:17.745Z  INFO 1 --- [core] [io-8082-exec-10] o.o.h.core.controller.UserController     : start search by param П Б
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:17 +0000] "GET /user/search?first_name=%D0%9B&last_name=%D0%9E HTTP/1.1" 200 81560 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-1             | 2024-06-19T19:23:17.755Z  INFO 1 --- [core] [nio-8082-exec-7] o.o.h.core.controller.UserController     : start search by param С С
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:17 +0000] "GET /user/search?first_name=%D0%9F&last_name=%D0%91 HTTP/1.1" 200 356467 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:17 +0000] "GET /user/search?first_name=%D0%95&last_name=%D0%9B HTTP/1.1" 200 598949 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:17 +0000] "GET /user/search?first_name=%D0%A1&last_name=%D0%A1 HTTP/1.1" 200 1512132 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-2             | 2024-06-19T19:23:17.847Z  INFO 1 --- [core] [nio-8083-exec-2] o.o.h.core.controller.UserController     : start search by param Е Н
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:17 +0000] "GET /user/search?first_name=%D0%95&last_name=%D0%9D HTTP/1.1" 200 642759 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-1             | 2024-06-19T19:23:17.884Z  INFO 1 --- [core] [nio-8082-exec-3] o.o.h.core.controller.UserController     : start search by param Т Т
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:17 +0000] "GET /user/search?first_name=%D0%A2&last_name=%D0%A2 HTTP/1.1" 200 188105 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-1             | 2024-06-19T19:23:17.965Z  INFO 1 --- [core] [nio-8082-exec-2] o.o.h.core.controller.UserController     : start search by param К З
core-1             | 2024-06-19T19:23:17.965Z  INFO 1 --- [core] [nio-8082-exec-1] o.o.h.core.controller.UserController     : start search by param А Е
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:17 +0000] "GET /user/search?first_name=%D0%9A&last_name=%D0%97 HTTP/1.1" 200 297944 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:18 +0000] "GET /user/search?first_name=%D0%90&last_name=%D0%95 HTTP/1.1" 200 1345934 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-2             | 2024-06-19T19:23:18.039Z  INFO 1 --- [core] [nio-8083-exec-3] o.o.h.core.controller.UserController     : start search by param С И
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:18 +0000] "GET /user/search?first_name=%D0%A1&last_name=%D0%98 HTTP/1.1" 200 488947 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-1             | 2024-06-19T19:23:18.068Z  INFO 1 --- [core] [nio-8082-exec-5] o.o.h.core.controller.UserController     : start search by param А Е
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:18 +0000] "GET /user/search?first_name=%D0%90&last_name=%D0%95 HTTP/1.1" 200 1345934 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-2             | 2024-06-19T19:23:18.134Z  INFO 1 --- [core] [nio-8083-exec-5] o.o.h.core.controller.UserController     : start search by param И И
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:18 +0000] "GET /user/search?first_name=%D0%98&last_name=%D0%98 HTTP/1.1" 200 284711 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-1             | 2024-06-19T19:23:18.158Z  INFO 1 --- [core] [nio-8082-exec-4] o.o.h.core.controller.UserController     : start search by param П К
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:18 +0000] "GET /user/search?first_name=%D0%9F&last_name=%D0%9A HTTP/1.1" 200 947314 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-2             | 2024-06-19T19:23:18.211Z  INFO 1 --- [core] [nio-8083-exec-6] o.o.h.core.controller.UserController     : start search by param Б С
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:18 +0000] "GET /user/search?first_name=%D0%91&last_name=%D0%A1 HTTP/1.1" 200 107134 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-2             | 2024-06-19T19:23:18.335Z  INFO 1 --- [core] [nio-8083-exec-9] o.o.h.core.controller.UserController     : start search by param Е Б
core-2             | 2024-06-19T19:23:18.335Z  INFO 1 --- [core] [io-8083-exec-10] o.o.h.core.controller.UserController     : start search by param С С
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:18 +0000] "GET /user/search?first_name=%D0%95&last_name=%D0%91 HTTP/1.1" 200 827811 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-1             | 2024-06-19T19:23:18.381Z  INFO 1 --- [core] [nio-8082-exec-8] o.o.h.core.controller.UserController     : start search by param А Г
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:18 +0000] "GET /user/search?first_name=%D0%A1&last_name=%D0%A1 HTTP/1.1" 200 1512132 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-1             | 2024-06-19T19:23:18.411Z  INFO 1 --- [core] [nio-8082-exec-6] o.o.h.core.controller.UserController     : start search by param А З
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:18 +0000] "GET /user/search?first_name=%D0%90&last_name=%D0%97 HTTP/1.1" 200 1191752 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-2             | 2024-06-19T19:23:18.476Z  INFO 1 --- [core] [nio-8083-exec-1] o.o.h.core.controller.UserController     : start search by param Е В
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:18 +0000] "GET /user/search?first_name=%D0%90&last_name=%D0%93 HTTP/1.1" 200 2317881 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-2             | 2024-06-19T19:23:18.513Z  INFO 1 --- [core] [nio-8083-exec-7] o.o.h.core.controller.UserController     : start search by param П П
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:18 +0000] "GET /user/search?first_name=%D0%95&last_name=%D0%92 HTTP/1.1" 200 725168 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:18 +0000] "GET /user/search?first_name=%D0%9F&last_name=%D0%9F HTTP/1.1" 200 456688 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-2             | 2024-06-19T19:23:18.609Z  INFO 1 --- [core] [nio-8083-exec-8] o.o.h.core.controller.UserController     : start search by param З И
core-1             | 2024-06-19T19:23:18.609Z  INFO 1 --- [core] [io-8082-exec-10] o.o.h.core.controller.UserController     : start search by param П Е
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:18 +0000] "GET /user/search?first_name=%D0%97&last_name=%D0%98 HTTP/1.1" 200 56717 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:18 +0000] "GET /user/search?first_name=%D0%9F&last_name=%D0%95 HTTP/1.1" 200 206886 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-2             | 2024-06-19T19:23:18.736Z  INFO 1 --- [core] [nio-8083-exec-4] o.o.h.core.controller.UserController     : start search by param Т И
core-2             | 2024-06-19T19:23:18.736Z  INFO 1 --- [core] [nio-8083-exec-2] o.o.h.core.controller.UserController     : start search by param Е Р
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:18 +0000] "GET /user/search?first_name=%D0%A2&last_name=%D0%98 HTTP/1.1" 200 225580 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-1             | 2024-06-19T19:23:18.755Z  INFO 1 --- [core] [nio-8082-exec-9] o.o.h.core.controller.UserController     : start search by param П В
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:18 +0000] "GET /user/search?first_name=%D0%95&last_name=%D0%A0 HTTP/1.1" 200 361254 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:18 +0000] "GET /user/search?first_name=%D0%9F&last_name=%D0%92 HTTP/1.1" 200 308922 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-1             | 2024-06-19T19:23:18.915Z  INFO 1 --- [core] [nio-8082-exec-7] o.o.h.core.controller.UserController     : start search by param М Д
core-2             | 2024-06-19T19:23:18.915Z  INFO 1 --- [core] [nio-8083-exec-3] o.o.h.core.controller.UserController     : start search by param С Е
core-2             | 2024-06-19T19:23:18.915Z  INFO 1 --- [core] [nio-8083-exec-5] o.o.h.core.controller.UserController     : start search by param Н К
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:18 +0000] "GET /user/search?first_name=%D0%A1&last_name=%D0%95 HTTP/1.1" 200 409842 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:18 +0000] "GET /user/search?first_name=%D0%9D&last_name=%D0%9A HTTP/1.1" 200 707406 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-1             | 2024-06-19T19:23:18.962Z  INFO 1 --- [core] [nio-8082-exec-3] o.o.h.core.controller.UserController     : start search by param Ж Г
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:18 +0000] "GET /user/search?first_name=%D0%96&last_name=%D0%93 HTTP/1.1" 200 12 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:18 +0000] "GET /user/search?first_name=%D0%9C&last_name=%D0%94 HTTP/1.1" 200 1003166 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-2             | 2024-06-19T19:23:19.128Z  INFO 1 --- [core] [nio-8083-exec-9] o.o.h.core.controller.UserController     : start search by param И Ж
core-2             | 2024-06-19T19:23:19.128Z  INFO 1 --- [core] [io-8083-exec-10] o.o.h.core.controller.UserController     : start search by param М М
core-2             | 2024-06-19T19:23:19.128Z  INFO 1 --- [core] [nio-8083-exec-6] o.o.h.core.controller.UserController     : start search by param С В
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:19 +0000] "GET /user/search?first_name=%D0%98&last_name=%D0%96 HTTP/1.1" 200 76133 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:19 +0000] "GET /user/search?first_name=%D0%A1&last_name=%D0%92 HTTP/1.1" 200 640913 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-1             | 2024-06-19T19:23:19.167Z  INFO 1 --- [core] [nio-8082-exec-2] o.o.h.core.controller.UserController     : start search by param О А
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:19 +0000] "GET /user/search?first_name=%D0%9E&last_name=%D0%90 HTTP/1.1" 200 90822 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:19 +0000] "GET /user/search?first_name=%D0%9C&last_name=%D0%9C HTTP/1.1" 200 2468250 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-1             | 2024-06-19T19:23:19.258Z  INFO 1 --- [core] [nio-8082-exec-1] o.o.h.core.controller.UserController     : start search by param Р С
core-1             | 2024-06-19T19:23:19.258Z  INFO 1 --- [core] [nio-8082-exec-5] o.o.h.core.controller.UserController     : start search by param В О
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:19 +0000] "GET /user/search?first_name=%D0%A0&last_name=%D0%A1 HTTP/1.1" 200 399238 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:19 +0000] "GET /user/search?first_name=%D0%92&last_name=%D0%9E HTTP/1.1" 200 471212 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-2             | 2024-06-19T19:23:19.363Z  INFO 1 --- [core] [nio-8083-exec-1] o.o.h.core.controller.UserController     : start search by param Д Г
core-1             | 2024-06-19T19:23:19.363Z  INFO 1 --- [core] [nio-8082-exec-4] o.o.h.core.controller.UserController     : start search by param Т К
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:19 +0000] "GET /user/search?first_name=%D0%94&last_name=%D0%93 HTTP/1.1" 200 764231 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:19 +0000] "GET /user/search?first_name=%D0%A2&last_name=%D0%9A HTTP/1.1" 200 816205 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-1             | 2024-06-19T19:23:19.414Z  INFO 1 --- [core] [nio-8082-exec-6] o.o.h.core.controller.UserController     : start search by param О Т
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:19 +0000] "GET /user/search?first_name=%D0%9E&last_name=%D0%A2 HTTP/1.1" 200 52278 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-2             | 2024-06-19T19:23:19.540Z  INFO 1 --- [core] [nio-8083-exec-7] o.o.h.core.controller.UserController     : start search by param З М
core-1             | 2024-06-19T19:23:19.540Z  INFO 1 --- [core] [nio-8082-exec-8] o.o.h.core.controller.UserController     : start search by param С К
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:19 +0000] "GET /user/search?first_name=%D0%97&last_name=%D0%9C HTTP/1.1" 200 126617 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-1             | 2024-06-19T19:23:19.552Z  INFO 1 --- [core] [io-8082-exec-10] o.o.h.core.controller.UserController     : start search by param В Н
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:19 +0000] "GET /user/search?first_name=%D0%92&last_name=%D0%9D HTTP/1.1" 200 1055690 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-2             | 2024-06-19T19:23:19.619Z  INFO 1 --- [core] [nio-8083-exec-8] o.o.h.core.controller.UserController     : start search by param Т М
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:19 +0000] "GET /user/search?first_name=%D0%A2&last_name=%D0%9C HTTP/1.1" 200 496147 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-1             | 2024-06-19T19:23:19.656Z  INFO 1 --- [core] [nio-8082-exec-9] o.o.h.core.controller.UserController     : start search by param Т Ж
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:19 +0000] "GET /user/search?first_name=%D0%A1&last_name=%D0%9A HTTP/1.1" 200 1865503 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:19 +0000] "GET /user/search?first_name=%D0%A2&last_name=%D0%96 HTTP/1.1" 200 60780 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-2             | 2024-06-19T19:23:19.764Z  INFO 1 --- [core] [nio-8083-exec-4] o.o.h.core.controller.UserController     : start search by param К И
core-1             | 2024-06-19T19:23:19.764Z  INFO 1 --- [core] [nio-8082-exec-3] o.o.h.core.controller.UserController     : start search by param Б З
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:19 +0000] "GET /user/search?first_name=%D0%91&last_name=%D0%97 HTTP/1.1" 200 29778 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:19 +0000] "GET /user/search?first_name=%D0%9A&last_name=%D0%98 HTTP/1.1" 200 382165 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-2             | 2024-06-19T19:23:19.922Z  INFO 1 --- [core] [nio-8083-exec-2] o.o.h.core.controller.UserController     : start search by param В Ж
core-1             | 2024-06-19T19:23:19.922Z  INFO 1 --- [core] [nio-8082-exec-7] o.o.h.core.controller.UserController     : start search by param П Р
core-1             | 2024-06-19T19:23:19.922Z  INFO 1 --- [core] [nio-8082-exec-2] o.o.h.core.controller.UserController     : start search by param С М
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:19 +0000] "GET /user/search?first_name=%D0%9F&last_name=%D0%A0 HTTP/1.1" 200 154009 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:19 +0000] "GET /user/search?first_name=%D0%92&last_name=%D0%96 HTTP/1.1" 200 231340 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:19 +0000] "GET /user/search?first_name=%D0%A1&last_name=%D0%9C HTTP/1.1" 200 1099759 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-2             | 2024-06-19T19:23:19.985Z  INFO 1 --- [core] [nio-8083-exec-3] o.o.h.core.controller.UserController     : start search by param М М
core-2             | 2024-06-19T19:23:20.112Z  INFO 1 --- [core] [nio-8083-exec-9] o.o.h.core.controller.UserController     : start search by param А Б
core-2             | 2024-06-19T19:23:20.112Z  INFO 1 --- [core] [nio-8083-exec-6] o.o.h.core.controller.UserController     : start search by param Д В
core-2             | 2024-06-19T19:23:20.112Z  INFO 1 --- [core] [nio-8083-exec-5] o.o.h.core.controller.UserController     : start search by param Е И
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:20 +0000] "GET /user/search?first_name=%D0%9C&last_name=%D0%9C HTTP/1.1" 200 2468258 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:20 +0000] "GET /user/search?first_name=%D0%95&last_name=%D0%98 HTTP/1.1" 200 545873 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:20 +0000] "GET /user/search?first_name=%D0%94&last_name=%D0%92 HTTP/1.1" 200 734408 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-1             | 2024-06-19T19:23:20.159Z  INFO 1 --- [core] [nio-8082-exec-1] o.o.h.core.controller.UserController     : start search by param О З
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:20 +0000] "GET /user/search?first_name=%D0%9E&last_name=%D0%97 HTTP/1.1" 200 53192 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:20 +0000] "GET /user/search?first_name=%D0%90&last_name=%D0%91 HTTP/1.1" 200 2377129 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-1             | 2024-06-19T19:23:20.252Z  INFO 1 --- [core] [nio-8082-exec-5] o.o.h.core.controller.UserController     : start search by param Т М
core-2             | 2024-06-19T19:23:20.253Z  INFO 1 --- [core] [io-8083-exec-10] o.o.h.core.controller.UserController     : start search by param Д К
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:20 +0000] "GET /user/search?first_name=%D0%A2&last_name=%D0%9C HTTP/1.1" 200 496147 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:20 +0000] "GET /user/search?first_name=%D0%94&last_name=%D0%9A HTTP/1.1" 200 2000146 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-1             | 2024-06-19T19:23:20.357Z  INFO 1 --- [core] [nio-8082-exec-6] o.o.h.core.controller.UserController     : start search by param Р З
core-1             | 2024-06-19T19:23:20.357Z  INFO 1 --- [core] [nio-8082-exec-4] o.o.h.core.controller.UserController     : start search by param В К
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:20 +0000] "GET /user/search?first_name=%D0%A0&last_name=%D0%97 HTTP/1.1" 200 100542 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-2             | 2024-06-19T19:23:20.414Z  INFO 1 --- [core] [nio-8083-exec-1] o.o.h.core.controller.UserController     : start search by param В А
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:20 +0000] "GET /user/search?first_name=%D0%92&last_name=%D0%90 HTTP/1.1" 200 1267426 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-1             | 2024-06-19T19:23:20.478Z  INFO 1 --- [core] [io-8082-exec-10] o.o.h.core.controller.UserController     : start search by param Н Д
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:20 +0000] "GET /user/search?first_name=%D0%9D&last_name=%D0%94 HTTP/1.1" 200 175047 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:20 +0000] "GET /user/search?first_name=%D0%92&last_name=%D0%9A HTTP/1.1" 200 3263730 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-2             | 2024-06-19T19:23:20.528Z  INFO 1 --- [core] [nio-8083-exec-7] o.o.h.core.controller.UserController     : start search by param Ж Н
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:20 +0000] "GET /user/search?first_name=%D0%96&last_name=%D0%9D HTTP/1.1" 200 12 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-2             | 2024-06-19T19:23:20.618Z  INFO 1 --- [core] [nio-8083-exec-4] o.o.h.core.controller.UserController     : start search by param С Д
core-2             | 2024-06-19T19:23:20.618Z  INFO 1 --- [core] [nio-8083-exec-8] o.o.h.core.controller.UserController     : start search by param З С
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:20 +0000] "GET /user/search?first_name=%D0%97&last_name=%D0%A1 HTTP/1.1" 200 138783 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:20 +0000] "GET /user/search?first_name=%D0%A1&last_name=%D0%94 HTTP/1.1" 200 431113 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-2             | 2024-06-19T19:23:20.758Z  INFO 1 --- [core] [nio-8083-exec-2] o.o.h.core.controller.UserController     : start search by param З К
core-2             | 2024-06-19T19:23:20.758Z  INFO 1 --- [core] [nio-8083-exec-3] o.o.h.core.controller.UserController     : start search by param И П
core-1             | 2024-06-19T19:23:20.758Z  INFO 1 --- [core] [nio-8082-exec-8] o.o.h.core.controller.UserController     : start search by param М Б
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:20 +0000] "GET /user/search?first_name=%D0%97&last_name=%D0%9A HTTP/1.1" 200 186636 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:20 +0000] "GET /user/search?first_name=%D0%98&last_name=%D0%9F HTTP/1.1" 200 511391 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:20 +0000] "GET /user/search?first_name=%D0%9C&last_name=%D0%91 HTTP/1.1" 200 1653436 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-2             | 2024-06-19T19:23:20.851Z  INFO 1 --- [core] [nio-8083-exec-5] o.o.h.core.controller.UserController     : start search by param Ж О
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:20 +0000] "GET /user/search?first_name=%D0%96&last_name=%D0%9E HTTP/1.1" 200 12 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
core-1             | 2024-06-19T19:23:20.855Z  INFO 1 --- [core] [nio-8082-exec-9] o.o.h.core.controller.UserController     : start search by param С З
nginx              | 192.168.192.1 - - [19/Jun/2024:19:23:20 +0000] "GET /user/search?first_name=%D0%A1&last_name=%D0%97 HTTP/1.1" 200 361925 "-" "Apache-HttpClient/4.5.14 (Java/21.0.2)" "-"
db-slave-2         | 2024-06-19 19:23:20.975 UTC [1] LOG:  received fast shutdown request
db-slave-2         | 2024-06-19 19:23:20.977 UTC [1] LOG:  aborting any active transactions
db-slave-2         | 2024-06-19 19:23:20.977 UTC [30] FATAL:  terminating connection due to administrator command
db-slave-2         | 2024-06-19 19:23:20.977 UTC [27] FATAL:  terminating connection due to administrator command
db-slave-2         | 2024-06-19 19:23:20.977 UTC [28] FATAL:  terminating connection due to administrator command
db-slave-2         | 2024-06-19 19:23:20.977 UTC [29] FATAL:  terminating connection due to administrator command
db-slave-2         | 2024-06-19 19:23:20.978 UTC [26] FATAL:  terminating connection due to administrator command
db-slave-2         | 2024-06-19 19:23:20.979 UTC [25] FATAL:  terminating walreceiver process due to administrator command
db-slave-2         | 2024-06-19 19:23:20.986 UTC [22] LOG:  shutting down
db-slave-2         | 2024-06-19 19:23:20.986 UTC [22] LOG:  restartpoint starting: shutdown immediate
db-slave-2         | 2024-06-19 19:23:21.007 UTC [22] LOG:  restartpoint complete: wrote 3 buffers (0.0%); 0 WAL file(s) added, 0 removed, 0 recycled; write=0.008 s, sync=0.005 s, total=0.022 s; sync files=3, longest=0.003 s, averag
e=0.002 s; distance=5 kB, estimate=5 kB; lsn=0/423F2480, redo lsn=0/423F2480
db-slave-2         | 2024-06-19 19:23:21.007 UTC [22] LOG:  recovery restart point at 0/423F2480
db-slave-2         | 2024-06-19 19:23:21.007 UTC [22] DETAIL:  Last completed transaction was at log time 2024-06-19 19:23:00.896255+00.
